MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE,MINISTERE
2412512322,241,50025123,2,2,2CAP2 25123,2CAP2 DECOLLETAGE : OPERATEUR REGLEUR,1/9/92,,3,O,23220025123,2322,4/26/23,2cap2 decolletage : operateur regleur en decolletage,GH1 P,MENJ
2412512622,241,50025126,2,2,2CAP2 25126,2CAP2 OUTILLAGES A DECOUPER ET EMBOUTIR,1/9/92,,3,O,23220025126,2322,4/26/23,2cap2 outillages en outils a decouper et a emboutir,GH1 P,MENJ
2412513022,241,50025130,2,2,2CAP2 25130,2CAP2 DEVELPT: FABRIC.ENTRET.MECA. -TOM,1/9/96,,3,O,23220025130,2322,4/26/23,2cap2 developpement option fabrication- entretien en mecanique TOM,,MENJ
2412513322,241,50025133,2,2,2CAP2 25133,2CAP2  AGENT VERIF. APPAR. EXTINCTEURS,1/9/97,,3,O,23220025133,2322,4/26/23,2cap2 agent verificateur d'appareils extincteurs,GH1,MENJ
2412513422,241,50025134,2,2,2CAP2 25134,2CAP2  TRANSPORT CABLES-REMONTEES MECA.,1/9/00,8/31/24,3,O,23220025134,2322,4/26/23,2cap2 transport par cables et remontees mecaniques,GH3 P,MENJ
2412513622,241,50025136,2,2,2CAP2 25136,2CAP2  ARMURERIE (FABRICAT. ET REPARAT.),1/9/04,,3,O,23220025136,2322,4/26/23,2cap2 armurerie (fabrication et reparation),GH1,MENJ
2412513722,241,50025137,2,2,2CAP2 25137,2CAP2  HORLOGERIE,1/9/08,,3,O,23220025137,2322,4/26/23,2cap2 horlogerie,GH1,MENJ
2412513822,241,50025138,2,2,2CAP2 25138,2CAP2  TRANSP.CABLESetREMONTEES MECANIQ.,1/9/24,,3,O,23220025138,2322,4/26/23,2cap2 transports par cables et remontees mecaniques,,MENJ
2412521722,241,50025217,2,2,2CAP2 25217,2CAP2  REPAR.ENTR.EMBARCATIONS PLAISANCE,1/9/08,8/31/24,3,O,23220025217,2322,5/24/23,2cap2 reparation entretien des embarcations de plaisance,GH1,MENJ
2412521822,241,50025218,2,2,2CAP2 25218,2CAP2  MAINT.VEHIC.OPTA VOIT.PARTICUL.,1/9/15,,3,O,23220025218,2322,4/26/23,2cap2 maintenance des vehicules option A voitures particulieres,GH1,MENJ
2412521922,241,50025219,2,2,2CAP2 25219,2CAP2  MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,1/9/15,,3,O,23220025219,2322,4/26/23,2cap2 maintenance des vehicules opt. B vehicules de transport routier,GH1,MENJ
2412522022,241,50025220,2,2,2CAP2 25220,2CAP2  MAINT.VEHIC.OPTC MOTOCYCLES,1/9/15,,3,O,23220025220,2322,4/26/23,2cap2 maintenance des vehicules option C motocycles,GH1,MENJ
2412522122,241,50025221,2,2,2CAP2 25221,2CAP2  MAINT.MATERIELS OPT.A AGRICOLES,1/9/17,,3,O,23220025221,2322,1/23/19,2cap2 maintenance des materiels option A materiels agricoles,GH1,MENJ
2412522222,241,50025222,2,2,2CAP2 25222,2CAP2  MAINT.MATERIELS OPT.B CONS.MANUT.,1/9/17,,3,O,23220025222,2322,1/23/19,2cap2 maint. des materiels option B materiels construction manutention,GH1,MENJ
2412522322,241,50025223,2,2,2CAP2 25223,2CAP2  MAINT.MATERIELS OPT.C ESP. VERTS,1/9/17,,3,O,23220025223,2322,1/23/19,2cap2 maintenance des materiels option C materiels d'espaces verts,GH1,MENJ
2412522422,241,50025224,2,2,2CAP2 25224,2CAP2  MAINTENANCE NAUTIQUE,1/9/24,,3,O,23220025224,2322,5/24/23,2cap2 maintenance nautique,,MENJ
2412530522,241,50025305,2,2,2CAP2 25305,2CAP2  AERONAUTIQUE OPTION AVIONIQUE,1/9/15,,3,O,23220025305,2322,4/26/23,2cap2 aeronautique option avionique,GH1,MENJ
2412530622,241,50025306,2,2,2CAP2 25306,2CAP2  AERONAUTIQUE OPTION SYSTEMES,1/9/15,,3,O,23220025306,2322,4/26/23,2cap2 aeronautique option systemes,GH1,MENJ
2412530722,241,50025307,2,2,2CAP2 25307,2CAP2  AERONAUTIQUE OPTION STRUCTURES,1/9/15,,3,O,23220025307,2322,4/26/23,2cap2 aeronautique option structures,GH1,MENJ
2412542122,241,50025421,2,2,2CAP2 25421,2CAP2 MISE EN FORME DES MATERIAUX,1/9/92,,3,O,23220025421,2322,4/26/23,2cap2 mise en forme des materiaux,GH1 P,MENJ
2412542522,241,50025425,2,2,2CAP2 25425,2CAP2 OUTILLAGE EN MOULES METALLIQUE,1/9/92,,3,O,23220025425,2322,4/26/23,2cap2 outillages en moules metalliques,GH1 P,MENJ
2412543222,241,50025432,2,2,2CAP2 25432,2CAP2  CONSTRUCTION DES CARROSSERIES,1/9/08,,3,O,23220025432,2322,4/26/23,2cap2 construction des carrosseries,GH1,MENJ
2412543322,241,50025433,2,2,2CAP2 25433,2CAP2  PEINTURE EN CARROSSERIE,1/9/08,8/31/25,3,O,23220025433,2322,4/26/23,2cap2 peinture en carrosserie,GH1,MENJ
2412543422,241,50025434,2,2,2CAP2 25434,2CAP2  REPARATION DES CARROSSERIES,1/9/08,8/31/25,3,O,23220025434,2322,4/26/23,2cap2 reparation des carrosseries,GH1,MENJ
2412543622,241,50025436,2,2,2CAP2 25436,2CAP2  FERRONNIER D'ART,1/9/16,,3,O,23220025436,2322,1/23/19,2cap2 ferronnier d'art,GH1,MENJ
2412543722,241,50025437,2,2,2CAP2 25437,2CAP2  REAL.IND.CHAUD.SOUD. OP.A CHAUDR.,1/9/18,,3,O,23220025437,2322,1/23/19,2cap2 realisations industrielles option A chaudronnerie,GH1,MENJ
2412543822,241,50025438,2,2,2CAP2 25438,2CAP2  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,1/9/18,,3,O,23220025438,2322,1/23/19,2cap2 realisations industrielles option B soudage,GH1,MENJ
2412543922,241,50025439,2,2,2CAP2 25439,2CAP2  METALLIER,1/9/22,,3,O,23220025439,2322,4/26/23,2cap2 metallier,,MENJ
2412544022,241,50025440,2,2,2CAP2 25440,2CAP2  CARROSSIER AUTOMOBILE,1/9/24,,3,O,23220025440,2322,4/26/23,2cap2 carrossier automobile,,MENJ
2412544122,241,50025441,2,2,2CAP2 25441,2CAP2  PEINTRE AUTOMOBILE,1/9/24,,3,O,23220025441,2322,4/26/23,2cap2 peintre automobile,,MENJ
2412552122,241,50025521,2,2,2CAP2 25521,2CAP2  METIERS ENSEIGNE SIGNALETIQUE,1/9/01,,3,O,23220025521,2322,4/26/23,2cap2 metiers de l'enseigne et de la signaletique,GH2,MENJ
2412552422,241,50025524,2,2,2CAP2 25524,2CAP2  ELECTRICIEN,1/9/19,,3,O,23220025524,2322,1/23/19,2cap2 electricien,GH2,MENJ
2413110722,241,50031107,2,2,2CAP2 31107,2CAP2 EMBALLEUR PROFESSIONNEL,1/9/92,,3,O,23220031107,2322,1/23/19,2cap2 emballeur professionnel,GH1 P,MENJ
2413111422,241,50031114,2,2,2CAP2 31114,2CAP2  AGT ACCUEIL CONDTE ROUT.TR.VOYAG.,1/9/99,8/31/25,3,O,23220031114,2322,4/26/23,2cap2 agent d'accueil et de conduite routiere - transport de voyageurs,GH3,MENJ
2413111722,241,50031117,2,2,2CAP2 31117,2CAP2  CONDUCTEUR ROUTIER MARCHANDISES,1/9/08,,3,O,23220031117,2322,4/26/23,"2cap2 conducteur routier ""marchandises""",GH1,MENJ
2413111822,241,50031118,2,2,2CAP2 31118,2CAP2  CONDUCTEUR LIVREUR MARCHANDISES,1/9/11,,3,O,23220031118,2322,4/26/23,2cap2 conducteur livreur de marchandises,GH1,MENJ
2413111922,241,50031119,2,2,2CAP2 31119,2CAP2  DEMENAGEUR VEHIC.UTILITAIRE LEGER,1/9/11,,3,O,23220031119,2322,4/26/23,2cap2 demenageur sur vehicule utilitaire leger,GH1,MENJ
2413112122,241,50031121,2,2,2CAP2 31121,2CAP2  TRANSPORT FLUVIAL,1/9/12,,3,O,23220031121,2322,4/26/23,2cap2 transport fluvial,GH1,MENJ
2413112222,241,50031122,2,2,2CAP2 31122,2CAP2  OPERATEUR/OPERATRICE LOGISTIQUE,1/9/16,,3,O,23220031122,2322,4/26/23,2cap2 operateur/operatrice logistique,GH3,MENJ
2413112322,241,50031123,2,2,2CAP2 31123,2CAP2  OPER.SERV. RELAT.CLIENT LIVRAISON,1/9/17,,3,O,23220031123,2322,4/26/23,2cap2 operateur/operatrice de service-relation client et livraison,GH3,MENJ
2413112422,241,50031124,2,2,2CAP2 31124,2CAP2  COND.AGENT D'ACC. AUTOBUS AUTOCAR,1/9/24,,3,O,23220031124,2322,4/26/23,2cap2 conducteur agent d'accueil en autobus et autocar,,MENJ
2413122122,241,50031221,2,2,2CAP2 31221,2CAP2  POISSONNIER ECAILLER,1/9/08,,3,O,23220031221,2322,4/26/23,2cap2 poissonnier ecailler,GH3,MENJ
2413122222,241,50031222,2,2,2CAP2 31222,2CAP2  PRIMEUR,1/9/19,,3,O,23220031222,2322,4/26/23,2cap2 primeur,GH3,MENJ
2413122322,241,50031223,2,2,2CAP2 31223,2CAP2  FLEURISTE,1/9/19,,3,O,23220031223,2322,1/23/19,2cap2 fleuriste,GH3,MENJ
2413122422,241,50031224,2,2,2CAP2 31224,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,1/9/21,,3,O,23220031224,2322,3/17/20,2cap2 equipier polyvalent du commerce,,MENJ
2413222022,241,50032220,2,2,2CAP2 32220,2CAP2 METIERS DE LA GRAVURE : ORNEMENT.,1/9/94,,3,O,23220032220,2322,4/26/23,2cap2 metiers de la gravure option A : gravure d'ornementation,GH1 P,MENJ
2413222122,241,50032221,2,2,2CAP2 32221,2CAP2 METIERS DE LA GRAVURE : IMPRESS.,1/9/93,,3,O,23220032221,2322,4/26/23,2cap2 metiers de la gravure option B : gravure d'impression,GH1 P,MENJ
2413222222,241,50032222,2,2,2CAP2 32222,2CAP2 METIERS DE LA GRAVURE : MODELE,1/9/94,,3,O,23220032222,2322,4/26/23,2cap2 metiers de la gravure option C : gravure en modele,GH1 P,MENJ
2413222322,241,50032223,2,2,2CAP2 32223,2CAP2 MET.GRAVURE :MARQUAGE POINCONNAGE,1/9/93,,3,O,23220032223,2322,4/26/23,2cap2 metiers de la gravure option D : marquage poinconnage,GH1 P,MENJ
2413222522,241,50032225,2,2,2CAP2 32225,2CAP2  SERIGRAPHIE INDUSTRIELLE,1/9/99,,3,O,23220032225,2322,4/26/23,2cap2 serigraphie industrielle,GH1 P,MENJ
2413222722,241,50032227,2,2,2CAP2 32227,2CAP2  SIGNALETIQUE ET DECORS GRAPHIQUES,1/9/18,,3,O,23220032227,2322,1/23/19,2cap2 signaletique et decors graphiques,GH1,MENJ
2413222822,241,50032228,2,2,2CAP2 32228,2CAP2  ARTS DE LA RELIURE,1/9/18,,3,O,23220032228,2322,1/23/19,2cap2 arts de la reliure,GH1,MENJ
2413230622,241,50032306,2,2,2CAP2 32306,2CAP2 MONTEUR EN CHAPITEAUX,1/9/92,,3,O,23220032306,2322,1/23/19,2cap2 monteur en chapiteaux,GH1 P,MENJ
2413230722,241,50032307,2,2,2CAP2 32307,2CAP2 ACCESSOIRISTE REALISATEUR,1/9/93,,3,O,23220032307,2322,4/26/23,2cap2 accessoiriste realisateur,GH1 P,MENJ
2413230822,241,50032308,2,2,2CAP2 32308,2CAP2 ACCORDEUR DE PIANOS,1/9/94,,3,O,23220032308,2322,4/26/23,2cap2 accordeur de piano,GH1 P,MENJ
2413231022,241,50032310,2,2,2CAP2 32310,2CAP2  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,1/9/02,,3,O,23220032310,2322,4/26/23,2cap2 assistant technique en instruments de musique option accordeon,GH1,MENJ
2413231122,241,50032311,2,2,2CAP2 32311,2CAP2  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,1/9/02,,3,O,23220032311,2322,4/26/23,2cap2 assistant technique instruments musique opt. instruments a vent,GH1,MENJ
2413231222,241,50032312,2,2,2CAP2 32312,2CAP2  ASS.TECH.INSTR.MUSIQ. : PIANO,1/9/02,,3,O,23220032312,2322,4/26/23,2cap2 assistant technique en instruments de musique option piano,GH1,MENJ
2413231322,241,50032313,2,2,2CAP2 32313,2CAP2  ASS.TECH.INSTR.MUSIQ. : GUITARE,1/9/02,,3,O,23220032313,2322,4/26/23,2cap2 assistant technique en instruments de musique option guitare,GH1,MENJ
2413300222,241,50033002,2,2,2CAP2 33002,2CAP2  AGENT ACCOMPAGNANT AU GRAND AGE,1/9/24,,3,O,23220033002,2322,4/26/23,2cap2 agent accompagnant au grand age,,MENJ
2413310622,241,50033106,2,2,2CAP2 33106,2CAP2 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,1/9/95,,3,O,23220033106,2322,4/7/23,2cap2 operateur en appareillage orthopedique-specialite orthoprothese,GH1 P. RS 2023 : modification des libelles du MEF,MENJ
2413310722,241,50033107,2,2,2CAP2 33107,2CAP2 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,1/9/95,,3,O,23220033107,2322,4/7/23,2cap2 operateur en appareillage orthopedique-specialite podo-orthese,GH1 P. RS 2023 : modification des libelles du MEF,MENJ
2413320122,241,50033201,2,2,2CAP2 33201,2CAP2 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,1/9/96,,3,O,23220033201,2322,4/26/23,2cap2 developpement activites familiales artisanales touristiques TOM,,MENJ
2413320522,241,50033205,2,2,2CAP2 33205,2CAP2  ACCOMPAG. EDUCATIF PETITE ENFANCE,1/9/21,,3,O,23220033205,2322,4/26/23,2cap2 accompagnant educatif petite enfance,,MENJ
2413341122,241,50033411,2,2,2CAP2 33411,2CAP2  ASS. TECH. MILIEUX FAMIL.COLLECT.,1/9/06,8/31/24,3,O,23220033411,2322,4/26/23,2cap2 assistant(e) technique en milieux familial et collectif,GH3,MENJ
2413341222,241,50033412,2,2,2CAP2 33412,2CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,1/9/18,,3,O,23220033412,2322,1/23/19,2cap2 commercialisation et services en hotel-cafe-restaurant,GH2,MENJ
2413350122,241,50033501,2,2,2CAP2 33501,2CAP2 METIERS DU FOOTBALL,1/9/92,,3,O,23220033501,2322,4/26/23,2cap2 metiers du football,GH1 P,MENJ
2413361522,241,50033615,2,2,2CAP2 33615,2CAP2  ESTHETIQUE COSMETIQUE PARFUMERIE,1/9/19,,3,O,23220033615,2322,1/23/19,2cap2 esthetique cosmetique parfumerie,GH1,MENJ
2413361622,241,50033616,2,2,2CAP2 33616,2CAP2  METIERS DE LA COIFFURE,1/9/20,,3,O,23220033616,2322,5/9/19,2cap2 metiers de la coiffure,,MENJ
2413361722,241,50033617,2,2,2CAP2 33617,2CAP2  TAXIDERMISTE,1/9/20,,3,O,23220033617,2322,4/26/23,2cap2 taxidermiste,,MENJ
2413400222,241,50034002,2,2,2CAP2 34002,2CAP2  AGT PREVENTION MEDIATION,1/9/99,,3,O,23220034002,2322,4/26/23,2cap2 agent de prevention et de mediation,GH3,MENJ
2413430122,241,50034301,2,2,2CAP2 34301,2CAP2 AGENT DE LA QUALITE DE L'EAU,1/9/92,,3,O,23220034301,2322,4/26/23,2cap2 agent de la qualite de l'eau,GH2 PA,MENJ
2413430322,241,50034303,2,2,2CAP2 34303,2CAP2 ASSAINISMT COLLECT.DECHETS LIQUID,1/9/94,,3,O,23220034303,2322,4/26/23,2cap2 agent d'assainissement et de collecte dechets liquides speciaux,GH1 P,MENJ
2413430722,241,50034307,2,2,2CAP2 34307,2CAP2  AGENT DE PROPRETE ET D'HYGIENE,1/9/15,,3,O,23220034307,2322,4/26/23,2cap2 agent de proprete et d'hygiene,GH2,MENJ
2413440422,241,50034404,2,2,2CAP2 34404,2CAP2  GARDIEN D'IMMEUBLE,1/9/10,,3,O,23220034404,2322,1/23/19,2cap2 gardien d'immeuble,GH1,MENJ
2413440522,241,50034405,2,2,2CAP2 34405,2CAP2  AGENT DE SECURITE,1/9/11,,3,O,23220034405,2322,4/26/23,2cap2 agent de securite,GH1,MENJ
2712101022,271,50321010,2,2,2CAP2A21010,2CAP2A AGRI REG CHAUDES,1/9/16,,3,N,23221021010,2322,5/21/15,2cap2a Agriculture des regions chaudes,Renovation du BEPA Agriculture des regions chaudes mis en place en 2011,MASA
2712113022,271,50321130,2,2,2CAP2A21130,2CAP2A METIERS DE L'AGRICULTURE,1/9/16,,3,O,23221021130,2322,5/21/15,2cap2a metiers de l'agriculture,,MASA
2712123522,271,50321235,2,2,2CAP2A21235,2CAP2A LAD CAV ENTRAIN.,1/9/16,,3,O,23221021235,2322,5/21/15,2cap2aLad cavalier d'entrainement,Renovation du CAPA Lad cavalier d'entrainement cree en 2011,MASA
2712123622,271,50321236,2,2,2CAP2A21236,2CAP2A MARECHAL FERRANT,1/9/16,,3,N,23221021236,2322,5/21/15,2cap2a marechal ferrant,Renovation CAPA Marechalerie,MASA
2712123722,271,50321237,2,2,2CAP2A21237,2CAP2A PALEFRENIER SOIGNEUR,1/9/17,,2,O,23221021237,2322,5/9/16,2cap2a palefrenier soigneur,Remplace le CAPA/Soigneur d'equides,MASA
2712131422,271,50321314,2,2,2CAP2A21314,2CAP2A TRAVAUX FORESTIERS,1/9/16,,3,O,23221021314,2322,5/21/15,2cap2a travaux forestiers,,MASA
2712140522,271,50321405,2,2,2CAP2A21405,2CAP2A JARDINIER PAYSAGISTE,1/9/16,,3,O,23221021405,2322,7/17/15,2cap2a Jardinier paysagiste,Renovation du CAPA Travaux paysagers,MASA
2712210722,271,50322107,2,2,2CAP2A22107,2CAP2A OPERATEUR IAA COND MACHINES,1/9/22,,4,N,23221022107,2322,3/18/23,2cap2a Operateur en IAA sp conduite de machine,,MASA
2712210822,271,50322108,2,2,2CAP2A22108,2CAP2A OPERATEUR IAA TRANSF PROD ALIM,1/9/22,,4,N,23221022108,2322,3/18/23,2cap2a Operateur en IAA sp transformation de produits alimentaires,,MASA
2713300322,271,50333003,2,2,2CAP2A33003,2CAP2A SERVICES AUX PERS VTE ESP RURAL,1/9/16,,3,O,23221033003,2322,5/21/15,2cap2a services aux personnes et vente en espace rural,Renovation du CAPA SMR,MASA
2422010132,242,50020101,3,2,2CAP3 20101,2CAP3  CONDUCT. INSTALLATIONS PRODUCTION,1/9/20,,3,O,23320020101,2332,4/26/23,2cap3 conducteur d'installations de production,Ajout suite a reforme des RS2020,MENJ
2422100232,242,50021002,3,2,2CAP3 21002,2CAP3 DEVELPT: GEST.PTE EXPL.RURAL -TOM,1/9/92,,3,O,23320021002,2332,4/26/23,2cap3 develop. option : gestion de la petite exploitation rurale TOM,,MENJ
2422130332,242,50021303,3,2,2CAP3 21303,2CAP3 DEVELPT: GEST. MILIEU MARIN -TOM,1/9/92,,3,O,23320021303,2332,4/26/23,2cap3 developpent option : gestion et entretien en milieu marin TOM,,MENJ
2422130532,242,50021305,3,2,2CAP3 21305,2CAP3  MAREYAGE,1/9/97,,3,O,23320021305,2332,4/26/23,2cap3 mareyage,Reouverture suite a reforme des RS 2020,MENJ
2422200232,242,50022002,3,2,2CAP3 22002,2CAP3 EMPLOYE TECHNIQUE DE LABORATOIRE,1/9/95,,3,O,23320022002,2332,4/26/23,2cap3 employe technique de laboratoire,Reouverture suite a reforme des RS 2020,MENJ
2422200532,242,50022005,3,2,2CAP3 22005,2CAP3  PROPR.ENVIR.URBAIN-COLLEC.RECYCL,1/9/20,,3,O,23320022005,2332,4/26/23,2cap3 proprete de l'environnement urbain - collecte et recyclage,Ajout suite a reforme des RS2020,MENJ
2422213032,242,50022130,3,2,2CAP3 22130,2CAP3  CHARCUTIER-TRAITEUR,1/9/00,,3,O,23320022130,2332,4/26/23,2cap3 charcutier-traiteur,Reouverture suite a reforme des RS 2020,MENJ
2422213332,242,50022133,3,2,2CAP3 22133,2CAP3  CHOCOLATIER CONFISEUR,1/9/20,,3,O,23320022133,2332,4/26/23,2cap3 chocolatier confiseur,Ajout suite a reforme des RS2020,MENJ
2422213532,242,50022135,3,2,2CAP3 22135,2CAP3  BOUCHER,1/9/20,8/31/24,3,O,23320022135,2332,4/26/23,2cap3 boucher,Ajout suite a reforme des RS2020,MENJ
2422213732,242,50022137,3,2,2CAP3 22137,2CAP3  BOULANGER,1/9/20,,3,O,23320022137,2332,4/26/23,2cap3 boulanger,Ajout suite a reforme des RS2020,MENJ
2422213832,242,50022138,3,2,2CAP3 22138,2CAP3  GLACIER-FABRICANT,1/9/20,,3,O,23320022138,2332,4/26/23,2cap3 glacier-fabricant,Ajout suite a reforme des RS2020,MENJ
2422213932,242,50022139,3,2,2CAP3 22139,2CAP3  CUISINE,1/9/20,,3,O,23320022139,2332,4/26/23,2cap3 cuisine,Ajout suite a reforme des RS2020,MENJ
2422214032,242,50022140,3,2,2CAP3 22140,2CAP3  CREMIER-FROMAGER,1/9/20,,3,O,23320022140,2332,4/26/23,2cap3 cremier-fromager,Ajout suite a reforme des RS2020,MENJ
2422214132,242,50022141,3,2,2CAP3 22141,2CAP3  PATISSIER,1/9/20,,3,O,23320022141,2332,5/10/19,2cap3 patissier,,MENJ
2422214232,242,50022142,3,2,2CAP3 22142,2CAP3  PROD.SERV.REST. (RAPID-COLL-CAFE),1/9/21,,3,O,23320022142,2332,3/12/20,2cap3 production/service en restauration rapide- collective- cafeteria,,MENJ
2422214332,242,50022143,3,2,2CAP3 22143,2CAP3  BOUCHER,1/9/24,,3,O,23320022143,2332,4/26/23,2cap3 boucher,,MENJ
2422220132,242,50022201,3,2,2CAP3 22201,2CAP3 INDUSTRIES CHIMIQUES,1/9/95,,3,O,23320022201,2332,2/28/20,2cap3 industries chimiques,Reouverture suite a reforme des RS 2020,MENJ
2422232432,242,50022324,3,2,2CAP3 22324,2CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE,1/9/95,,3,O,23320022324,2332,4/26/23,2cap3 mouleur noyauteur : cuivre et bronze,Reouverture suite a reforme des RS 2020,MENJ
2422233232,242,50022332,3,2,2CAP3 22332,2CAP3 DOREUR A LA FEUILLE ORNEMANISTE,1/9/95,,3,O,23320022332,2332,4/26/23,2cap3 doreur a la feuille ornemaniste,Reouverture suite a reforme des RS 2020,MENJ
2422233932,242,50022339,3,2,2CAP3 22339,2CAP3 LAPIDAIRE OP_A : DIAMANT,1/9/95,,3,O,23320022339,2332,4/26/23,2cap3 lapidaire option A : diamant,Reouverture suite a reforme des RS 2020,MENJ
2422234032,242,50022340,3,2,2CAP3 22340,2CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE,1/9/95,,3,O,23320022340,2332,4/26/23,2cap3 orfevre option A : monteur en orfevrerie,Reouverture suite a reforme des RS 2020,MENJ
2422234132,242,50022341,3,2,2CAP3 22341,2CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR,1/9/95,,3,O,23320022341,2332,4/26/23,2cap3 orfevre option B : tourneur repousseur en orfevrerie,Reouverture suite a reforme des RS 2020,MENJ
2422234232,242,50022342,3,2,2CAP3 22342,2CAP3 ORFEVRE OP_C : POLISSEUR AVIVEUR,1/9/95,,3,O,23320022342,2332,4/26/23,2cap3 orfevre option C : polisseur aviveur en orfevrerie,Reouverture suite a reforme des RS 2020,MENJ
2422234332,242,50022343,3,2,2CAP3 22343,2CAP3 LAPIDAIRE OP_B : PIERRES DE COUL.,1/9/95,,3,O,23320022343,2332,4/26/23,2cap3 lapidaire option B : pierres de couleur,Reouverture suite a reforme des RS 2020,MENJ
2422234932,242,50022349,3,2,2CAP3 22349,2CAP3 BRONZIER OP_A: MONTEUR EN BRONZE,1/9/95,,3,O,23320022349,2332,4/26/23,2cap3 bronzier option A : monteur en bronze,Reouverture suite a reforme des RS 2020,MENJ
2422235032,242,50022350,3,2,2CAP3 22350,2CAP3 BRONZIER OP_B: CISELEUR SUR BRONZ,1/9/95,,3,O,23320022350,2332,4/26/23,2cap3 bronzier option B : ciseleur sur bronze,Reouverture suite a reforme des RS 2020,MENJ
2422235132,242,50022351,3,2,2CAP3 22351,2CAP3 BRONZIER OP_C: TOURNEUR SUR BRONZ,1/9/95,,3,O,23320022351,2332,4/26/23,2cap3 bronzier option C : tourneur sur bronze,Reouverture suite a reforme des RS 2020,MENJ
2422235332,242,50022353,3,2,2CAP3 22353,2CAP3 EMAILLEUR D'ART SUR METAUX,1/9/95,,3,O,23320022353,2332,4/26/23,2cap3 emailleur d'art sur metaux,Reouverture suite a reforme des RS 2020,MENJ
2422235432,242,50022354,3,2,2CAP3 22354,2CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.,1/9/95,,3,O,23320022354,2332,4/26/23,2cap3 orfevre option D : planeur en orfevrerie,Reouverture suite a reforme des RS 2020,MENJ
2422236032,242,50022360,3,2,2CAP3 22360,2CAP3  METIERS DE LA FONDERIE,1/9/20,,3,O,23320022360,2332,4/26/23,2cap3 metiers de la fonderie,Ajout suite a reforme des RS2020,MENJ
2422236132,242,50022361,3,2,2CAP3 22361,2CAP3  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,1/9/20,,3,O,23320022361,2332,4/26/23,2cap3 art et techniques bijouterie-joaillerie op. bijouterie-joaillerie,Ajout suite a reforme des RS2020,MENJ
2422236232,242,50022362,3,2,2CAP3 22362,2CAP3  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,1/9/20,,3,O,23320022362,2332,4/26/23,2cap3 art et techniques bijouterie-joaillerie op. bijouterie-sertissage,Ajout suite a reforme des RS2020,MENJ
2422236332,242,50022363,3,2,2CAP3 22363,2CAP3  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,1/9/20,,3,O,23320022363,2332,4/26/23,2cap3 art et techniques bijouterie-joaillerie option polissage-finition,Ajout suite a reforme des RS2020,MENJ
2422241932,242,50022419,3,2,2CAP3 22419,2CAP3 FABRIC.INDUSTRIEL.DES CERAMIQUES,1/9/95,,3,O,23320022419,2332,4/26/23,2cap3 fabrication industrielle des ceramiques,Reouverture suite a reforme des RS 2020,MENJ
2422242032,242,50022420,3,2,2CAP3 22420,2CAP3 MODELES ET MOULES CERAMIQUES,1/9/95,,3,O,23320022420,2332,4/26/23,2cap3 modeles et moules ceramiques,Reouverture suite a reforme des RS 2020,MENJ
2422242132,242,50022421,3,2,2CAP3 22421,2CAP3 TOURNAGE EN CERAMIQUE,1/9/95,,3,O,23320022421,2332,4/26/23,2cap3 tournage en ceramique,Reouverture suite a reforme des RS 2020,MENJ
2422242232,242,50022422,3,2,2CAP3 22422,2CAP3 DECORATION EN CERAMIQUE,1/9/95,,3,O,23320022422,2332,4/26/23,2cap3 decoration en ceramique,Reouverture suite a reforme des RS 2020,MENJ
2422242532,242,50022425,3,2,2CAP3 22425,2CAP3 ARTS et TECH.VERRE: VITRAILLISTE,1/9/95,,3,O,23320022425,2332,4/26/23,2cap3 arts et techniques du verre option vitrailliste,Reouverture suite a reforme des RS 2020,MENJ
2422242732,242,50022427,3,2,2CAP3 22427,2CAP3 ARTS et TECH.VERRE: DECORATEUR,1/9/95,,3,O,23320022427,2332,4/26/23,2cap3 arts et techniques du verre option decorateur,Reouverture suite a reforme des RS 2020,MENJ
2422242832,242,50022428,3,2,2CAP3 22428,2CAP3  ARTS DU VERRE ET DU CRISTAL,1/9/20,,3,O,23320022428,2332,4/26/23,2cap3 arts du verre et du cristal,Ajout suite a reforme des RS2020,MENJ
