MEF,DISPOSITIF_FORMATION,FORMATION_DIPLOME,DUREE_DISPOSITIF,ANNEE_DISPOSITIF,LIBELLE_COURT,LIBELLE_LONG,DATE_OUVERTURE,DATE_FERMETURE,STATUT_MEF,MEF_INSCRIPTION_SCOLARITE,MEF_STAT_11,MEF_STAT_4,DATE_INTERVENTION,LIBELLE_EDITION,N_COMMENTAIRE
2413112422,241,50031124,2,2,2CAP2 31124,2CAP2  COND.AGENT D'ACC. AUTOBUS AUTOCAR,9/1/24,,3,O,23220031124,2322,4/26/23,2cap2 conducteur agent d'accueil en autobus et autocar,
2413122122,241,50031221,2,2,2CAP2 31221,2CAP2  POISSONNIER ECAILLER,9/1/08,,3,O,23220031221,2322,4/26/23,2cap2 poissonnier écailler,GH3
2413122222,241,50031222,2,2,2CAP2 31222,2CAP2  PRIMEUR,9/1/19,,3,O,23220031222,2322,4/26/23,2cap2 primeur,GH3
2413122322,241,50031223,2,2,2CAP2 31223,2CAP2  FLEURISTE,9/1/19,,3,O,23220031223,2322,1/23/19,2cap2 fleuriste,GH3
2413122422,241,50031224,2,2,2CAP2 31224,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,9/1/21,,3,O,23220031224,2322,3/17/20,2cap2 équipier polyvalent du commerce,
2413222022,241,50032220,2,2,2CAP2 32220,2CAP2 METIERS DE LA GRAVURE : ORNEMENT.,9/1/94,,3,O,23220032220,2322,4/26/23,2cap2 métiers de la gravure option A : gravure d'ornementation,GH1 P
2413222122,241,50032221,2,2,2CAP2 32221,2CAP2 METIERS DE LA GRAVURE : IMPRESS.,9/1/93,,3,O,23220032221,2322,4/26/23,2cap2 métiers de la gravure option B : gravure d'impression,GH1 P
2413222222,241,50032222,2,2,2CAP2 32222,2CAP2 METIERS DE LA GRAVURE : MODELE,9/1/94,,3,O,23220032222,2322,4/26/23,2cap2 métiers de la gravure option C : gravure en modèle,GH1 P
2413222322,241,50032223,2,2,2CAP2 32223,2CAP2 MET.GRAVURE :MARQUAGE POINCONNAGE,9/1/93,,3,O,23220032223,2322,4/26/23,2cap2 métiers de la gravure option D : marquage poinçonnage,GH1 P
2413222522,241,50032225,2,2,2CAP2 32225,2CAP2  SERIGRAPHIE INDUSTRIELLE,9/1/99,,3,O,23220032225,2322,4/26/23,2cap2 sérigraphie industrielle,GH1 P
2413222722,241,50032227,2,2,2CAP2 32227,2CAP2  SIGNALETIQUE ET DECORS GRAPHIQUES,9/1/18,,3,O,23220032227,2322,1/23/19,2cap2 signalétique et décors graphiques,GH1
2413222822,241,50032228,2,2,2CAP2 32228,2CAP2  ARTS DE LA RELIURE,9/1/18,,3,O,23220032228,2322,1/23/19,2cap2 arts de la reliure,GH1
2413230622,241,50032306,2,2,2CAP2 32306,2CAP2 MONTEUR EN CHAPITEAUX,9/1/92,,3,O,23220032306,2322,1/23/19,2cap2 monteur en chapiteaux,GH1 P
2413230722,241,50032307,2,2,2CAP2 32307,2CAP2 ACCESSOIRISTE REALISATEUR,9/1/93,,3,O,23220032307,2322,4/26/23,2cap2 accessoiriste réalisateur,GH1 P
2413230822,241,50032308,2,2,2CAP2 32308,2CAP2 ACCORDEUR DE PIANOS,9/1/94,,3,O,23220032308,2322,4/26/23,2cap2 accordeur de piano,GH1 P
2413231022,241,50032310,2,2,2CAP2 32310,2CAP2  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,9/1/02,,3,O,23220032310,2322,4/26/23,2cap2 assistant technique en instruments de musique option accordéon,GH1
2413231122,241,50032311,2,2,2CAP2 32311,2CAP2  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,9/1/02,,3,O,23220032311,2322,4/26/23,2cap2 assistant technique instruments musique opt. instruments à vent,GH1
2413231222,241,50032312,2,2,2CAP2 32312,2CAP2  ASS.TECH.INSTR.MUSIQ. : PIANO,9/1/02,,3,O,23220032312,2322,4/26/23,2cap2 assistant technique en instruments de musique option piano,GH1
2413231322,241,50032313,2,2,2CAP2 32313,2CAP2  ASS.TECH.INSTR.MUSIQ. : GUITARE,9/1/02,,3,O,23220032313,2322,4/26/23,2cap2 assistant technique en instruments de musique option guitare,GH1
2413300222,241,50033002,2,2,2CAP2 33002,2CAP2  AGENT ACCOMPAGNANT AU GRAND AGE,9/1/24,,3,O,23220033002,2322,4/26/23,2cap2 agent accompagnant au grand âge,
2413310622,241,50033106,2,2,2CAP2 33106,2CAP2 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,9/1/95,,3,O,23220033106,2322,4/7/23,2cap2 opérateur en appareillage orthopédique-spécialité orthoprothèse,GH1 P. RS 2023 : modification des libellés du MEF
2413310722,241,50033107,2,2,2CAP2 33107,2CAP2 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,9/1/95,,3,O,23220033107,2322,4/7/23,2cap2 opérateur en appareillage orthopédique-spécialité podo-orthèse,GH1 P. RS 2023 : modification des libellés du MEF
2413320122,241,50033201,2,2,2CAP2 33201,2CAP2 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,9/1/96,,3,O,23220033201,2322,4/26/23,2cap2 développement activités familiales artisanales touristiques TOM,
2413320522,241,50033205,2,2,2CAP2 33205,2CAP2  ACCOMPAG. EDUCATIF PETITE ENFANCE,9/1/21,,3,O,23220033205,2322,4/26/23,2cap2 accompagnant éducatif petite enfance,
2413341122,241,50033411,2,2,2CAP2 33411,2CAP2  ASS. TECH. MILIEUX FAMIL.COLLECT.,9/1/06,8/31/24,3,O,23220033411,2322,4/26/23,2cap2 assistant(e) technique en milieux familial et collectif,GH3
2413341222,241,50033412,2,2,2CAP2 33412,2CAP2  COMMER.SERV.HOTEL-CAFE-RESTAURANT,9/1/18,,3,O,23220033412,2322,1/23/19,2cap2 commercialisation et services en hôtel-café-restaurant,GH2
2413350122,241,50033501,2,2,2CAP2 33501,2CAP2 METIERS DU FOOTBALL,9/1/92,,3,O,23220033501,2322,4/26/23,2cap2 métiers du football,GH1 P
2413361522,241,50033615,2,2,2CAP2 33615,2CAP2  ESTHETIQUE COSMETIQUE PARFUMERIE,9/1/19,,3,O,23220033615,2322,1/23/19,2cap2 esthétique cosmétique parfumerie,GH1
2413361622,241,50033616,2,2,2CAP2 33616,2CAP2  METIERS DE LA COIFFURE,9/1/20,,3,O,23220033616,2322,5/9/19,2cap2 métiers de la coiffure,
2413361722,241,50033617,2,2,2CAP2 33617,2CAP2  TAXIDERMISTE,9/1/20,,3,O,23220033617,2322,4/26/23,2cap2 taxidermiste,
2413400222,241,50034002,2,2,2CAP2 34002,2CAP2  AGT PREVENTION MEDIATION,9/1/99,,3,O,23220034002,2322,4/26/23,2cap2 agent de prévention et de médiation,GH3
2413430122,241,50034301,2,2,2CAP2 34301,2CAP2 AGENT DE LA QUALITE DE L'EAU,9/1/92,,3,O,23220034301,2322,4/26/23,2cap2 agent de la qualité de l'eau,GH2 PA
2413430322,241,50034303,2,2,2CAP2 34303,2CAP2 ASSAINISMT COLLECT.DECHETS LIQUID,9/1/94,,3,O,23220034303,2322,4/26/23,2cap2 agent d'assainissement et de collecte déchets liquides spéciaux,GH1 P
2413430722,241,50034307,2,2,2CAP2 34307,2CAP2  AGENT DE PROPRETE ET D'HYGIENE,9/1/15,,3,O,23220034307,2322,4/26/23,2cap2 agent de propreté et d'hygiène,GH2
2413440422,241,50034404,2,2,2CAP2 34404,2CAP2  GARDIEN D'IMMEUBLE,9/1/10,,3,O,23220034404,2322,1/23/19,2cap2 gardien d'immeuble,GH1
2413440522,241,50034405,2,2,2CAP2 34405,2CAP2  AGENT DE SECURITE,9/1/11,,3,O,23220034405,2322,4/26/23,2cap2 agent de sécurité,GH1
2712101022,271,50321010,2,2,2CAP2A21010,2CAP2A AGRI REG CHAUDES,9/1/16,,3,N,23221021010,2322,5/21/15,2cap2a Agriculture des régions chaudes,Rénovation du BEPA Agriculture des régions chaudes mis en place en 2011
2712113022,271,50321130,2,2,2CAP2A21130,2CAP2A METIERS DE L'AGRICULTURE,9/1/16,,3,O,23221021130,2322,5/21/15,2cap2a métiers de l'agriculture,
2712123522,271,50321235,2,2,2CAP2A21235,2CAP2A LAD CAV ENTRAIN.,9/1/16,,3,O,23221021235,2322,5/21/15,2cap2aLad cavalier d'entrainement,Rénovation du CAPA Lad cavalier d'entrainement créé en 2011
2712123622,271,50321236,2,2,2CAP2A21236,2CAP2A MARECHAL FERRANT,9/1/16,,3,N,23221021236,2322,5/21/15,2cap2a marechal ferrant,Rénovation CAPA Maréchalerie
2712123722,271,50321237,2,2,2CAP2A21237,2CAP2A PALEFRENIER SOIGNEUR,9/1/17,,2,O,23221021237,2322,5/9/16,2cap2a palefrenier soigneur,Remplace le CAPA/Soigneur d'équidés
2712131422,271,50321314,2,2,2CAP2A21314,2CAP2A TRAVAUX FORESTIERS,9/1/16,,3,O,23221021314,2322,5/21/15,2cap2a travaux forestiers,
2712140522,271,50321405,2,2,2CAP2A21405,2CAP2A JARDINIER PAYSAGISTE,9/1/16,,3,O,23221021405,2322,7/17/15,2cap2a Jardinier paysagiste,Rénovation du CAPA Travaux paysagers
2712210722,271,50322107,2,2,2CAP2A22107,2CAP2A OPERATEUR IAA COND MACHINES,9/1/22,,4,N,23221022107,2322,3/18/23,2cap2a Opérateur en IAA sp conduite de machine,
2712210822,271,50322108,2,2,2CAP2A22108,2CAP2A OPERATEUR IAA TRANSF PROD ALIM,9/1/22,,4,N,23221022108,2322,3/18/23,2cap2a Opérateur en IAA sp transformation de produits alimentaires,
2713300322,271,50333003,2,2,2CAP2A33003,2CAP2A SERVICES AUX PERS VTE ESP RURAL,9/1/16,,3,O,23221033003,2322,5/21/15,2cap2a services aux personnes et vente en espace rural,Rénovation du CAPA SMR
2422010132,242,50020101,3,2,2CAP3 20101,2CAP3  CONDUCT. INSTALLATIONS PRODUCTION,9/1/20,,3,O,23320020101,2332,4/26/23,2cap3 conducteur d'installations de production,Ajout suite à réforme dès RS2020
2422100232,242,50021002,3,2,2CAP3 21002,2CAP3 DEVELPT: GEST.PTE EXPL.RURAL -TOM,9/1/92,,3,O,23320021002,2332,4/26/23,2cap3 dévelop. option : gestion de la petite exploitation rurale TOM,
2422130332,242,50021303,3,2,2CAP3 21303,2CAP3 DEVELPT: GEST. MILIEU MARIN -TOM,9/1/92,,3,O,23320021303,2332,4/26/23,2cap3 développent option : gestion et entretien en milieu marin TOM,
2422130532,242,50021305,3,2,2CAP3 21305,2CAP3  MAREYAGE,9/1/97,,3,O,23320021305,2332,4/26/23,2cap3 mareyage,Réouverture suite à réforme dès RS 2020
2422200232,242,50022002,3,2,2CAP3 22002,2CAP3 EMPLOYE TECHNIQUE DE LABORATOIRE,9/1/95,,3,O,23320022002,2332,4/26/23,2cap3 employé technique de laboratoire,Réouverture suite à réforme dès RS 2020
2422200532,242,50022005,3,2,2CAP3 22005,2CAP3  PROPR.ENVIR.URBAIN-COLLEC.RECYCL,9/1/20,,3,O,23320022005,2332,4/26/23,2cap3 propreté de l'environnement urbain - collecte et recyclage,Ajout suite à réforme dès RS2020
2422213032,242,50022130,3,2,2CAP3 22130,2CAP3  CHARCUTIER-TRAITEUR,9/1/00,,3,O,23320022130,2332,4/26/23,2cap3 charcutier-traiteur,Réouverture suite à réforme dès RS 2020
2422213332,242,50022133,3,2,2CAP3 22133,2CAP3  CHOCOLATIER CONFISEUR,9/1/20,,3,O,23320022133,2332,4/26/23,2cap3 chocolatier confiseur,Ajout suite à réforme dès RS2020
2422213532,242,50022135,3,2,2CAP3 22135,2CAP3  BOUCHER,9/1/20,8/31/24,3,O,23320022135,2332,4/26/23,2cap3 boucher,Ajout suite à réforme dès RS2020
2422213732,242,50022137,3,2,2CAP3 22137,2CAP3  BOULANGER,9/1/20,,3,O,23320022137,2332,4/26/23,2cap3 boulanger,Ajout suite à réforme dès RS2020
2422213832,242,50022138,3,2,2CAP3 22138,2CAP3  GLACIER-FABRICANT,9/1/20,,3,O,23320022138,2332,4/26/23,2cap3 glacier-fabricant,Ajout suite à réforme dès RS2020
2422213932,242,50022139,3,2,2CAP3 22139,2CAP3  CUISINE,9/1/20,,3,O,23320022139,2332,4/26/23,2cap3 cuisine,Ajout suite à réforme dès RS2020
2422214032,242,50022140,3,2,2CAP3 22140,2CAP3  CREMIER-FROMAGER,9/1/20,,3,O,23320022140,2332,4/26/23,2cap3 crémier-fromager,Ajout suite à réforme dès RS2020
2422214132,242,50022141,3,2,2CAP3 22141,2CAP3  PATISSIER,9/1/20,,3,O,23320022141,2332,5/10/19,2cap3 pâtissier,
2422214232,242,50022142,3,2,2CAP3 22142,"2CAP3  PROD.SERV.REST. (RAPID,COLL,CAFE)",9/1/21,,3,O,23320022142,2332,3/12/20,"2cap3 production/service en restauration rapide, collective, cafétéria",
2422214332,242,50022143,3,2,2CAP3 22143,2CAP3  BOUCHER,9/1/24,,3,O,23320022143,2332,4/26/23,2cap3 boucher,
2422220132,242,50022201,3,2,2CAP3 22201,2CAP3 INDUSTRIES CHIMIQUES,9/1/95,,3,O,23320022201,2332,2/28/20,2cap3 industries chimiques,Réouverture suite à réforme dès RS 2020
2422232432,242,50022324,3,2,2CAP3 22324,2CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE,9/1/95,,3,O,23320022324,2332,4/26/23,2cap3 mouleur noyauteur : cuivre et bronze,Réouverture suite à réforme dès RS 2020
2422233232,242,50022332,3,2,2CAP3 22332,2CAP3 DOREUR A LA FEUILLE ORNEMANISTE,9/1/95,,3,O,23320022332,2332,4/26/23,2cap3 doreur à la feuille ornemaniste,Réouverture suite à réforme dès RS 2020
2422233932,242,50022339,3,2,2CAP3 22339,2CAP3 LAPIDAIRE OP_A : DIAMANT,9/1/95,,3,O,23320022339,2332,4/26/23,2cap3 lapidaire option A : diamant,Réouverture suite à réforme dès RS 2020
2422234032,242,50022340,3,2,2CAP3 22340,2CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE,9/1/95,,3,O,23320022340,2332,4/26/23,2cap3 orfèvre option A : monteur en orfèvrerie,Réouverture suite à réforme dès RS 2020
2422234132,242,50022341,3,2,2CAP3 22341,2CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR,9/1/95,,3,O,23320022341,2332,4/26/23,2cap3 orfèvre option B : tourneur repousseur en orfèvrerie,Réouverture suite à réforme dès RS 2020
2422234232,242,50022342,3,2,2CAP3 22342,2CAP3 ORFEVRE OP_C : POLISSEUR AVIVEUR,9/1/95,,3,O,23320022342,2332,4/26/23,2cap3 orfèvre option C : polisseur aviveur en orfèvrerie,Réouverture suite à réforme dès RS 2020
2422234332,242,50022343,3,2,2CAP3 22343,2CAP3 LAPIDAIRE OP_B : PIERRES DE COUL.,9/1/95,,3,O,23320022343,2332,4/26/23,2cap3 lapidaire option B : pierres de couleur,Réouverture suite à réforme dès RS 2020
2422234932,242,50022349,3,2,2CAP3 22349,2CAP3 BRONZIER OP_A: MONTEUR EN BRONZE,9/1/95,,3,O,23320022349,2332,4/26/23,2cap3 bronzier option A : monteur en bronze,Réouverture suite à réforme dès RS 2020
2422235032,242,50022350,3,2,2CAP3 22350,2CAP3 BRONZIER OP_B: CISELEUR SUR BRONZ,9/1/95,,3,O,23320022350,2332,4/26/23,2cap3 bronzier option B : ciseleur sur bronze,Réouverture suite à réforme dès RS 2020
2422235132,242,50022351,3,2,2CAP3 22351,2CAP3 BRONZIER OP_C: TOURNEUR SUR BRONZ,9/1/95,,3,O,23320022351,2332,4/26/23,2cap3 bronzier option C : tourneur sur bronze,Réouverture suite à réforme dès RS 2020
2422235332,242,50022353,3,2,2CAP3 22353,2CAP3 EMAILLEUR D'ART SUR METAUX,9/1/95,,3,O,23320022353,2332,4/26/23,2cap3 émailleur d'art sur métaux,Réouverture suite à réforme dès RS 2020
2422235432,242,50022354,3,2,2CAP3 22354,2CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.,9/1/95,,3,O,23320022354,2332,4/26/23,2cap3 orfèvre option D : planeur en orfèvrerie,Réouverture suite à réforme dès RS 2020
2422236032,242,50022360,3,2,2CAP3 22360,2CAP3  METIERS DE LA FONDERIE,9/1/20,,3,O,23320022360,2332,4/26/23,2cap3 métiers de la fonderie,Ajout suite à réforme dès RS2020
2422236132,242,50022361,3,2,2CAP3 22361,2CAP3  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,9/1/20,,3,O,23320022361,2332,4/26/23,2cap3 art & techniques bijouterie-joaillerie op. bijouterie-joaillerie,Ajout suite à réforme dès RS2020
2422236232,242,50022362,3,2,2CAP3 22362,2CAP3  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,9/1/20,,3,O,23320022362,2332,4/26/23,2cap3 art & techniques bijouterie-joaillerie op. bijouterie-sertissage,Ajout suite à réforme dès RS2020
2422236332,242,50022363,3,2,2CAP3 22363,2CAP3  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,9/1/20,,3,O,23320022363,2332,4/26/23,2cap3 art & techniques bijouterie-joaillerie option polissage-finition,Ajout suite à réforme dès RS2020
2422240632,242,50022406,3,2,2CAP3 22406,2CAP3 MAINT.INDUST.MATERX DE CONSTRUCT.,9/1/95,8/31/23,3,O,23320022406,2332,4/12/22,2cap3 maint.indust.materx de construct.,Réouverture suite à réforme dès RS 2020
2422241932,242,50022419,3,2,2CAP3 22419,2CAP3 FABRIC.INDUSTRIEL.DES CERAMIQUES,9/1/95,,3,O,23320022419,2332,4/26/23,2cap3 fabrication industrielle des céramiques,Réouverture suite à réforme dès RS 2020
2422242032,242,50022420,3,2,2CAP3 22420,2CAP3 MODELES ET MOULES CERAMIQUES,9/1/95,,3,O,23320022420,2332,4/26/23,2cap3 modèles et moules céramiques,Réouverture suite à réforme dès RS 2020
2422242132,242,50022421,3,2,2CAP3 22421,2CAP3 TOURNAGE EN CERAMIQUE,9/1/95,,3,O,23320022421,2332,4/26/23,2cap3 tournage en céramique,Réouverture suite à réforme dès RS 2020
2422242232,242,50022422,3,2,2CAP3 22422,2CAP3 DECORATION EN CERAMIQUE,9/1/95,,3,O,23320022422,2332,4/26/23,2cap3 décoration en céramique,Réouverture suite à réforme dès RS 2020
2422242532,242,50022425,3,2,2CAP3 22425,2CAP3 ARTS & TECH.VERRE: VITRAILLISTE,9/1/95,,3,O,23320022425,2332,4/26/23,2cap3 arts et techniques du verre option vitrailliste,Réouverture suite à réforme dès RS 2020
2422242732,242,50022427,3,2,2CAP3 22427,2CAP3 ARTS & TECH.VERRE: DECORATEUR,9/1/95,,3,O,23320022427,2332,4/26/23,2cap3 arts et techniques du verre option décorateur,Réouverture suite à réforme dès RS 2020
2422242832,242,50022428,3,2,2CAP3 22428,2CAP3  ARTS DU VERRE ET DU CRISTAL,9/1/20,,3,O,23320022428,2332,4/26/23,2cap3 arts du verre et du cristal,Ajout suite à réforme dès RS2020
2422242932,242,50022429,3,2,2CAP3 22429,2CAP3  SOUFFLEUR VERRE : ENS.LUMINEUSE,9/1/20,,3,O,23320022429,2332,4/26/23,2cap3 souffleur de verre option enseigne lumineuse,Ajout suite à réforme dès RS2020
2422243032,242,50022430,3,2,2CAP3 22430,2CAP3  SOUFFL.VERRE : VERRERIE SCIENT.,9/1/20,,3,O,23320022430,2332,4/26/23,2cap3 souffleur de verre option verrerie scientifique,Ajout suite à réforme dès RS2020
2422250532,242,50022505,3,2,2CAP3 22505,2CAP3 MISE EN OEUV.CAOUTCHOUCS & ELASTO,9/1/95,,3,O,23320022505,2332,4/26/23,2cap3 mise en oeuvre des caoutchoucs & des élastomères thermoplastiques,Réouverture suite à réforme dès RS 2020
2422250932,242,50022509,3,2,2CAP3 22509,2CAP3  PLASTURGIE,9/1/00,,3,O,23320022509,2332,4/26/23,2cap3 plasturgie,Réouverture suite à réforme dès RS 2020
2422251032,242,50022510,3,2,2CAP3 22510,2CAP3  COMPOSIT.PLASTIQ.CHAUDRONNES,9/1/01,,3,O,23320022510,2332,4/26/23,"2cap3 composites, plastiques chaudronnés",Réouverture suite à réforme dès RS 2020
2422260932,242,50022609,3,2,2CAP3 22609,2CAP3 SCIERIES OP_B: AFFUTEUR SCIAGE,9/1/92,,3,O,23320022609,2332,4/26/23,2cap3 mécanicien conducteur scieries et industries mécaniques du bois,Réouverture suite à réforme dès RS 2020
2422271432,242,50022714,3,2,2CAP3 22714,2CAP3  INSTALL. FROID CONDITIONN. D'AIR,9/1/20,,3,O,23320022714,2332,4/26/23,2cap3 installateur en froid et conditionnement d'air,Ajout suite à réforme dès RS2020
2422271532,242,50022715,3,2,2CAP3 22715,2CAP3  MONTEUR INSTALLATIONS THERMIQUES,9/1/20,,3,O,23320022715,2332,4/26/23,2cap3 monteur en installations thermiques,Ajout suite à réforme dès RS2020
2422300532,242,50023005,3,2,2CAP3 23005,2CAP3  MONTEUR STRUCTURES MOBILES,9/1/98,,3,O,23320023005,2332,4/26/23,2cap3 monteur de structures mobiles,Réouverture suite à réforme dès RS 2020
2422300632,242,50023006,3,2,2CAP3 23006,2CAP3  INTERVENT. MAINTENANCE.TECHN.BAT.,9/1/22,,3,O,23320023006,2332,5/20/21,2cap3 intervention en maintenance technique des bâtiments,
2422311832,242,50023118,3,2,2CAP3 23118,2CAP3  CONDUCT ENGINS TVX PUB. CARRIERES,9/1/20,8/31/24,3,O,23320023118,2332,4/26/23,2cap3 conducteur d'engins : travaux publics et carrières,Ajout suite à réforme dès RS2020
2422311932,242,50023119,3,2,2CAP3 23119,2CAP3  CONSTR. RESEAUX CANALISATIONS TP,9/1/20,,3,O,23320023119,2332,5/10/19,2cap3 constructeur de réseaux de canalisations de travaux publics,
2422312032,242,50023120,3,2,2CAP3 23120,2CAP3  CONSTR. ROUT. ET  AMENAGT URB.,9/1/22,,3,O,23320023120,2332,4/26/23,2cap3 constructeur de routes et  d'aménagements urbains,
2422312132,242,50023121,3,2,2CAP3 23121,2CAP3  COND.ENGINS TVX PUBLICS&CARRIERES,9/1/24,,3,O,23320023121,2332,4/26/23,2cap3 conducteur d'engins de travaux publics et carrières,
2422321232,242,50023212,3,2,2CAP3 23212,2CAP3 DEVELPT: CONST.ENTRET.BATIMT -TOM,9/1/92,,3,O,23320023212,2332,4/26/23,2cap3 ddéveloppement option : construction entretien bâtiment TOM,
2422322032,242,50023220,3,2,2CAP3 23220,2CAP3  TAILLEUR DE PIERRE,9/1/20,,3,O,23320023220,2332,4/26/23,2cap3 tailleur de pierre,Ajout suite à réforme dès RS2020
2422322132,242,50023221,3,2,2CAP3 23221,2CAP3  MARBRIER BATIMENT ET DECORATION,9/1/20,,3,O,23320023221,2332,4/26/23,2cap3 marbrier du bâtiment et de la décoration,Ajout suite à réforme dès RS2020
2422322232,242,50023222,3,2,2CAP3 23222,2CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,9/1/20,,3,O,23320023222,2332,5/10/19,2cap3 constructeur d'ouvrages en béton armé,
2422322332,242,50023223,3,2,2CAP3 23223,2CAP3  COUVREUR,9/1/22,,3,O,23320023223,2332,4/26/23,2cap3 couvreur,
2422322432,242,50023224,3,2,2CAP3 23224,2CAP3  MACON,9/1/22,,3,O,23320023224,2332,4/26/23,2cap3 maçon,
2422330232,242,50023302,3,2,2CAP3 23302,2CAP3 MONTEUR EN ISOL.THERMIQ & ACOUST.,9/1/95,8/31/24,3,O,23320023302,2332,4/26/23,2cap3 monteur en isolation thermique et acoustique,Réouverture suite à réforme dès RS 2020
2422331132,242,50023311,3,2,2CAP3 23311,2CAP3 STAFFEUR ORNEMANISTE,9/1/95,,3,O,23320023311,2332,2/28/20,2cap3 staffeur ornemaniste,Réouverture suite à réforme dès RS 2020
2422332132,242,50023321,3,2,2CAP3 23321,2CAP3  ETANCHEUR BATIMENT TRAVAUX PUBLIC,9/1/20,8/31/24,3,O,23320023321,2332,4/26/23,2cap3 étancheur du bâtiment et des travaux publics,Ajout suite à réforme dès RS2020
2422332232,242,50023322,3,2,2CAP3 23322,2CAP3  MENUISIER ALUMINIUM-VERRE,9/1/20,8/31/24,3,O,23320023322,2332,4/8/23,2cap3  menuisier aluminium-verre,Ajout suite à réforme dès RS2020
2422332432,242,50023324,3,2,2CAP3 23324,2CAP3  MONTEUR INSTALLATIONS SANITAIRES,9/1/20,,3,O,23320023324,2332,4/26/23,2cap3 monteur en installations sanitaires,Ajout suite à réforme dès RS2020
2422332532,242,50023325,3,2,2CAP3 23325,2CAP3  CARRELEUR MOSAISTE,9/1/20,,3,O,23320023325,2332,4/26/23,2cap3 carreleur mosaïste,
2422332632,242,50023326,3,2,2CAP3 23326,2CAP3  METIERS PLATRE ET ISOLATION,9/1/20,,3,O,23320023326,2332,5/10/19,2cap3 métiers du plâtre et de l'isolation,
2422332732,242,50023327,3,2,2CAP3 23327,2CAP3  PEINTRE APPLICATEUR REVETEMENTS,9/1/20,,3,O,23320023327,2332,5/10/19,2cap3 peintre applicateur de revêtements,
2422332832,242,50023328,3,2,2CAP3 23328,2CAP3  ETANCHEUR BATIMENT ET TVX PUBLICS,9/1/24,,3,O,23320023328,2332,4/26/23,2cap3 étancheur du bâtiment et des travaux publics,
2422332932,242,50023329,3,2,2CAP3 23329,2CAP3  MENUISIER ALUMINIUM-VERRE,9/1/24,,3,O,23320023329,2332,4/26/23,2cap3 menuisier aluminium-verre,
2422341132,242,50023411,3,2,2CAP3 23411,2CAP3 MENUISIER EN SIEGES,9/1/95,,3,O,23320023411,2332,4/26/23,2cap3 menuisier en sièges,Réouverture suite à réforme dès RS 2020
2422342032,242,50023420,3,2,2CAP3 23420,2CAP3 CANNAGE ET PAILLAGE AMEUBLEMENT,9/1/95,,3,O,23320023420,2332,4/26/23,2cap3 cannage et paillage en ameublement,Réouverture suite à réforme dès RS 2020
2422342732,242,50023427,3,2,2CAP3 23427,2CAP3 OUVRIER ARCHETIER,9/1/95,,3,O,23320023427,2332,2/28/20,2cap3 ouvrier archetier,Réouverture suite à réforme dès RS 2020
2422343032,242,50023430,3,2,2CAP3 23430,2CAP3 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,9/1/95,,3,O,23320023430,2332,4/26/23,2cap3 arts du bois option A : sculpteur ornemaniste,Réouverture suite à réforme dès RS 2020
2422343132,242,50023431,3,2,2CAP3 23431,2CAP3 ARTS BOIS OP_B: TOURNEUR,9/1/95,,3,O,23320023431,2332,4/26/23,2cap3 arts du bois option B : tourneur,Réouverture suite à réforme dès RS 2020
2422343232,242,50023432,3,2,2CAP3 23432,2CAP3 ARTS BOIS OP_C: MARQUETEUR,9/1/95,,3,O,23320023432,2332,4/26/23,2cap3 arts du bois option C : marqueteur,Réouverture suite à réforme dès RS 2020
2422343332,242,50023433,3,2,2CAP3 23433,2CAP3 ENCADREUR,9/1/95,,3,O,23320023433,2332,2/28/20,2cap3 encadreur,Réouverture suite à réforme dès RS 2020
2422343532,242,50023435,3,2,2CAP3 23435,2CAP3 TONNELLERIE,9/1/95,8/31/24,3,O,23320023435,2332,5/24/23,2cap3 tonnellerie,Réouverture suite à réforme dès RS 2020
2422343832,242,50023438,3,2,2CAP3 23438,2CAP3  VANNERIE,9/1/02,,3,O,23320023438,2332,4/26/23,2cap3 vannerie,Réouverture suite à réforme dès RS 2020
2422344332,242,50023443,3,2,2CAP3 23443,2CAP3  CONDUCTEUR-OPERATEUR DE SCIERIE,9/1/20,,3,O,23320023443,2332,4/26/23,2cap3 conducteur-opérateur de scierie,Ajout suite à réforme dès RS2020
2422344432,242,50023444,3,2,2CAP3 23444,2CAP3  CHARPENTIER DE MARINE,9/1/20,,3,O,23320023444,2332,4/26/23,2cap3 charpentier de marine,Ajout suite à réforme dès RS2020
2422344532,242,50023445,3,2,2CAP3 23445,2CAP3  EBENISTE,9/1/20,,3,O,23320023445,2332,4/26/23,2cap3 ébéniste,Ajout suite à réforme dès RS2020
