MEF,MEF_STAT_11,MEF_STAT_4,DISPOSITIF_FORMATION,LIBELLE_LONG,BOP,FORFAIT JOURNALIER,PLAFOND MAX
2762100433,23831021004,2383,276,TLPROA CGEA,MASA,20,800
2762111231,23811021112,2381,276,2DPROA PRODUCTIONS,MASA,10,300
2762111332,23821021113,2382,276,1EPROA CGEVV,MASA,15,900
2762111333,23831021113,2383,276,TLPROA CGEVV,MASA,20,800
2762111432,23821021114,2382,276,1EPROA CONDUITE PRODUCTIONS HORTICOLES,MASA,15,900
2762111433,23831021114,2383,276,TLPROA CONDUITE PRODUCTIONS HORTICOLES,MASA,20,800
2762120332,23821021203,2382,276,1EPROA TECHN CONSEIL DE VENTE ANIMALERIE,MASA,15,900
2762120333,23831021203,2383,276,TLPROA TECHN CONSEIL DE VENTE ANIMALERIE,MASA,20,800
2762120433,23831021204,2383,276,TLPROA PROD-AQUACOLES,MASA,20,800
2762121032,23821021210,2382,276,1EPROA COND GEST ENTR CANIN ET FELIN,MASA,15,900
2762121033,23831021210,2383,276,TLPROA COND GEST ENTR CANIN ET FELIN,MASA,20,800
2762121132,23821021211,2382,276,1EPROA COND GEST ENTR HIPPIQUE,MASA,15,900
2762121133,23831021211,2383,276,TLPROA COND GEST ENTR HIPPIQUE,MASA,20,800
2762121232,23821021212,2382,276,1EPROA TECH EXPE ANIMALE,MASA,15,900
2762121233,23831021212,2383,276,TLPROA TECH EXPE ANIMALE,MASA,20,800
2762121332,23821021213,2382,276,1EPROA CONDUITE PROD-AQUACOLES,MASA,15,900
2762121333,23831021213,2383,276,TLPROA CONDUITE PROD-AQUACOLES,MASA,20,800
2762130232,23821021302,2382,276,1EPROA GEST MILIEUX NATURELS FAUNE,MASA,15,900
2762130233,23831021302,2383,276,TLPROA GEST MILIEUX NATURELS FAUNE,MASA,20,800
2762130332,23821021303,2382,276,1EPROA FORET,MASA,15,900
2762130333,23831021303,2383,276,TLPROA FORET,MASA,20,800
2762140431,23811021404,2381,276,2DPROA NATURE JARDIN PAYSAGE FORET,MASA,10,300
2762140532,23821021405,2382,276,1EPROA AMENAGEMENTS PAYSAGERS,MASA,15,900
2762140533,23831021405,2383,276,TLPROA AMENAGEMENTS PAYSAGERS,MASA,20,800
2762140731,23811021407,2381,276,2DPROA TEC CONS VTE UNIVERS JARDINERIE,MASA,10,300
2762140732,23821021407,2382,276,1EPROA TEC CONS VTE UNIVERS JARDINERIE,MASA,15,900
2762140733,23831021407,2383,276,TLPROA TEC CONS VTE UNIVERS JARDINERIE,MASA,20,800
2762210431,23811022104,2381,276,2DPROA ALIMENTATION BIO-INDUSTRIES LABO,MASA,10,300
2762210532,23821022105,2382,276,1EPROA LABORATOIRE CONTROLE QUALITE,MASA,15,900
2762210533,23831022105,2383,276,TLPROA LABORATOIRE CONTROLE QUALITE,MASA,20,800
2762210831,23811022108,2381,276,2DPROA TEC CONS VTE ALIMENTATION (PAB),MASA,10,300
2762210832,23821022108,2382,276,1EPROA TEC CONS VTE ALIMENTATION (PAB),MASA,15,900
2762210833,23831022108,2383,276,TLPROA TEC CONS VTE ALIMENTATION (PAB),MASA,20,800
2763300131,23811033001,2381,276,2DPROA SERV PERS TERRIT,MASA,10,300
2763300233,23831033002,2383,276,TLPROA SERV PERS TERRIT,MASA,20,800
2763300332,23821033003,2382,276,1EPROA SERV PERS ANIM TERRIT,MASA,15,900
2763300333,23831033003,2383,276,TLPROA SERV PERS ANIM TERRIT,MASA,20,800
7034150211,41510041502,4151,703,PAE N3 PARCOURS AMBITION EMPLOI NIVEAU 3,MENJ,15,750
7044150111,41610041501,4161,704,PAE N4 PARCOURS AMBITION EMPLOI NIVEAU 4,MENJ,20,1000
7409990111,44110099901,4411,740,FORM COMP NON DIP HORS MLDS NIV 5,MENJ,15,1350
7419990111,44210099901,4421,741,FORM COMP NON DIP HORS MLDS NIV 4,MENJ,20,1800
2762120931,23811021209,2381,276,2DPROA TEC EXPE ANIMALES,MASA,10,300
2762210331,23811022103,2381,276,2DPROA CONSEIL VENTE,MASA,10,300
